woord,frequency
commonwealth,2
deaths,2
resemble,2
debt,2
fluteplayers,2
cooks,2
slandered,2
responsible,2
friend,2
terms,2
trick,2
mine,2
eleusis,2
odds,2
menares,2
hostile,2
percalus,2
instigation,2
disputes,2
periallus,2
audience,2
immense,2
entreated,2
pregnant,2
adjure,2
phantom,2
astrabacus,2
responded,2
archidemus,2
diactorides,2
banished,2
tegea,2
punish,2
angry,2
behavior,2
deemed,2
nonacris,2
styx,2
pool,2
stocks,2
dagger,2
waste,2
erasinus,2
omens,2
argive,2
tear,2
signalled,2
breakfast,2
ransom,2
peloponnesians,2
groaned,2
flame,2
plea,2
madness,2
repute,2
epicydes,2
‘i,2
swears,2
please,2
wronged,2
banishment,2
lawgiver,2
doorhandles,2
eurybates,2
constantly,2
reminding,2
subduing,2
enslave,2
icarian,2
disaster,2
earthquake,2
artaxerxes,2
shake,2
carystians,2
unsound,2
euboea,2
aeschines,2
eretrian,2
unloaded,2
waited,2
riding,2
proclaimed,2
mares,2
prosperous,2
acropolis,2
ninth,2
guide,2
cough,2
looking,2
tooth,2
ours,2
advocating,2
harmodius,2
aristogeiton,2
urging,2
presidency,2
arrayed,2
festivals,2
panic,2
epizelus,2
tells,2
delium,2
asphalt,2
tank,2
tyranthaters,2
wed,2
increased,2
tunic,2
fold,2
sixtieth,2
italy,2
phidon,2
open,2
manliness,2
danced,2
attic,2
gestures,2
ariphron,2
revealing,2
parian,2
goddesses,2
leaping,2
couch,2
hymettus,2
cassandane,1
pharnaspes,1
mourned,1
everybody,1
newborn,1
lonely,1
hut,1
milk,1
indistinct,1
babbling,1
stretching,1
quiet,1
phrygian,1
signifying,1
acknowledged,1
foolish,1
rearing,1
equally,1
knowledgeable,1
consist,1
stars,1
intercalary,1
calendar,1
borrowed,1
thebaic,1
sense,1
sounding,1
plinthinete,1
serbonian,1
scant,1
parasang,1
quarters,1
schoenus,1
flat,1
watery,1
difference,1
journeys,1
easternmost,1
range,1
rocky,1
fourteen,1
narrowest,1
eightyone,1
statement,1
distances,1
teuthrania,1
compare,1
compared,1
rehearse,1
achelous,1
acarnania,1
echinades,1
extending,1
oars,1
widest,1
tides,1
ebb,1
gulfs,1
penetrated,1
doubted,1
ages,1
busy,1
credit,1
projects,1
shells,1
coated,1
crumbling,1
redder,1
broadens,1
straits,1
miserably,1
starve,1
afflict,1
drought,1
famine,1
prediction,1
prospect,1
increase,1
hungry,1
inundate,1
plough,1
hoe,1
crop,1
sows,1
tread,1
waits,1
harvest,1
thresh,1
garners,1
watchtower,1
stretches,1
existence,1
race,1
error,1
divide,1
separates,1
commencing,1
downward,1
saïtic,1
bolbitine,1
bucolic,1
excavated,1
witness,1
argued,1
bordering,1
injunction,1
foods,1
anxious,1
diminishing,1
blew,1
cleverness,1
forward,1
maintains,1
ear,1
plausible,1
erroneous,1
melt,1
hottest,1
cooler,1
strongest,1
unlikely,1
rainless,1
frostless,1
snowed,1
thirdly,1
kites,1
cranes,1
wintry,1
obscurity,1
needs,1
disproof,1
proposed,1
obscure,1
storms,1
briefest,1
thirsty,1
local,1
lengthier,1
warm,1
cool,1
expels,1
scatter,1
dissolve,1
southwest,1
rainy,1
becomes,1
milder,1
returns,1
quantity,1
sky,1
rained,1
gullies,1
attracted,1
phenomenon,1
dryness,1
stations,1
station,1
midheaven,1
blows,1
sources,1
professed,1
syene,1
thebaid,1
peaks,1
crophi,1
mophi,1
test,1
woven,1
rushing,1
soundingline,1
extensive,1
investigation,1
travels,1
roped,1
twisty,1
takhompso,1
shores,1
empties,1
disembark,1
projecting,1
reefs,1
traversed,1
meroe,1
asmakh,1
translates,1
watchposts,1
posts,1
relieve,1
organizing,1
pointed,1
genitals,1
dispossess,1
feuding,1
occupy,1
mildermannered,1
intermixture,1
knows,1
adventures,1
deserts,1
soloeis,1
infested,1
wildbeast,1
waterless,1
supplied,1
picking,1
escort,1
guides,1
ammonian,1
wizards,1
unknown,1
proportionally,1
pyrene,1
cynesii,1
westernmost,1
istria,1
uninhabited,1
mountainous,1
unencumbered,1
wonders,1
presents,1
instituted,1
weaving,1
woof,1
downwards,1
burdens,1
ease,1
bowels,1
indoors,1
streets,1
deities,1
support,1
concerned,1
wheat,1
disgrace,1
spelt,1
knead,1
dung,1
rings,1
sheets,1
employ,1
demotic,1
newlywashed,1
cleanliness,1
becoming,1
lice,1
foul,1
infest,1
attend,1
sandals,1
footwear,1
observances,1
consume,1
spend,1
grapes,1
legume,1
succeeds,1
scrutinize,1
impure,1
examines,1
determine,1
hereafter,1
hairs,1
naturally,1
wrapping,1
sealingearth,1
stamps,1
ring,1
approving,1
kindle,1
throat,1
sever,1
invoke,1
curses,1
thrown,1
imprecation,1
ill,1
threatens,1
disembowelling,1
victims,1
praying,1
stomach,1
loin,1
remains,1
honey,1
raisins,1
figs,1
womans,1
horned,1
io,1
herd,1
kiss,1
spit,1
cauldron,1
belonging,1
suburbs,1
uncovered,1
decomposed,1
atarbekhis,1
sanctity,1
respecting,1
example,1
displaying,1
beheaded,1
imitated,1
compounded,1
amon,1
deity,1
particular,1
recollection,1
seafaring,1
equipped,1
refined,1
emerald,1
tally,1
thasian,1
worships,1
illconsidered,1
crowned,1
quietly,1
started,1
resisted,1
geese,1
myriads,1
painting,1
sculpture,1
goat,1
represent,1
goatherds,1
estimation,1
ordained,1
publicly,1
touches,1
hog,1
dips,1
clothed,1
intermarry,1
season,1
abominate,1
sacrificer,1
spleen,1
caul,1
covers,1
finds,1
consigns,1
poor,1
slender,1
mold,1
evening,1
everyone,1
offers,1
piglet,1
observed,1
dances,1
puppets,1
strings,1
nodding,1
villages,1
singing,1
explains,1
amytheon,1
familiar,1
phallic,1
unveil,1
details,1
consideration,1
teachers,1
fuller,1
revelation,1
teaching,1
discerning,1
altering,1
connection,1
originated,1
independently,1
introduced,1
hestia,1
themis,1
graces,1
nereids,1
honors,1
production,1
initiated,1
cabeiri,1
understands,1
samothracian,1
appellation,1
dispositions,1
yesterday,1
spheres,1
functions,1
outward,1
forms,1
founders,1
diligently,1
prophetesses,1
oracular,1
dodonaean,1
promeneia,1
timarete,1
nicandra,1
similarly,1
pelasgia,1
thesprotia,1
handmaid,1
cries,1
understand,1
signifies,1
fashions,1
divining,1
establish,1
processions,1
ceremonies,1
manifestly,1
recent,1
enthusiastically,1
noise,1
rattles,1
flutes,1
clap,1
shout,1
mockery,1
skirts,1
alongside,1
riverside,1
knives,1
saucers,1
wick,1
mindful,1
alight,1
lit,1
hover,1
mass,1
fourwheeled,1
wagon,1
conveying,1
vowkeepers,1
strike,1
fierce,1
wounds,1
nobody,1
assembly,1
incident,1
manhandled,1
hitting,1
observance,1
mate,1
precincts,1
dislike,1
strict,1
desecration,1
households,1
divinity,1
averse,1
guardians,1
nourishment,1
respectively,1
inherits,1
pray,1
shaving,1
childrens,1
weighing,1
balance,1
guardian,1
buys,1
feeds,1
accidentally,1
pays,1
hawk,1
litter,1
receptive,1
seek,1
steal,1
kittens,1
quenching,1
slip,1
leap,1
occupants,1
cat,1
eyebrows,1
dog,1
buildings,1
dogs,1
mongooses,1
shrewmice,1
hawks,1
ibises,1
foxes,1
hatches,1
spends,1
warmer,1
dew,1
creature,1
pigs,1
protruding,1
uniquely,1
claws,1
scaly,1
impenetrable,1
raises,1
trained,1
tame,1
ornaments,1
glass,1
bracelets,1
forefeet,1
khampsae,1
resemblance,1
lizards,1
baits,1
hogs,1
stays,1
beats,1
squeals,1
sound,1
meets,1
bait,1
hunters,1
pull,1
quarry,1
hippopotamuses,1
fourfooted,1
cloven,1
hooves,1
bluntnosed,1
mane,1
tusks,1
biggest,1
spearshafts,1
otters,1
scalefish,1
eel,1
foxgoose,1
pictures,1
eagle,1
shape,1
manages,1
incredible,1
buries,1
molds,1
tries,1
lifting,1
puts,1
plasters,1
snakes,1
harmless,1
bearing,1
heaps,1
adjoins,1
encounter,1
invaders,1
honoring,1
crane,1
sharply,1
hooked,1
landrail,1
fights,1
associate,1
feathers,1
wingtips,1
watersnakes,1
feathered,1
bati,1
assiduous,1
preserving,1
questioned,1
skilled,1
consecutive,1
pursuing,1
health,1
emetics,1
drenches,1
sicknesses,1
healthiest,1
changes,1
cyllestis,1
vines,1
sundried,1
brine,1
quails,1
ducks,1
salted,1
roasted,1
boiled,1
repasts,1
imitation,1
symposia,1
linussong,1
amaze,1
prematurely,1
dirge,1
chant,1
passersby,1
address,1
salute,1
lowering,1
tunics,1
fringes,1
calasiris,1
mantles,1
orphic,1
bacchic,1
pythagorean,1
partaking,1
wrappings,1
originating,1
fare,1
occupied,1
exploit,1
portents,1
occurs,1
outcome,1
nevertheless,1
medicine,1
specialized,1
physician,1
healer,1
physicians,1
pertains,1
diseases,1
daub,1
faces,1
roam,1
breasts,1
sole,1
models,1
corpses,1
likenesses,1
cheaper,1
bearers,1
brain,1
nostrils,1
inject,1
flank,1
rinsing,1
bruised,1
sew,1
filling,1
casia,1
conceal,1
wrap,1
bandages,1
anointed,1
glue,1
enclose,1
coffinchamber,1
erect,1
syringes,1
removing,1
injecting,1
fluid,1
anus,1
preventing,1
drain,1
organs,1
dissolved,1
ado,1
poorer,1
cleanse,1
beauty,1
deter,1
denounced,1
fellowworkman,1
foreigner,1
drowned,1
attractively,1
generally,1
wary,1
columns,1
sandal,1
wears,1
prospers,1
include,1
cloaks,1
lynceus,1
gorgons,1
crush,1
poppylike,1
bake,1
sweetish,1
apple,1
roses,1
calyx,1
springing,1
stalk,1
comb,1
wasps,1
seeds,1
olive,1
pits,1
uses,1
inches,1
eating,1
redhot,1
oven,1
spawning,1
throwing,1
milt,1
swallow,1
conceive,1
grown,1
haunts,1
leadership,1
school,1
throw,1
devour,1
survive,1
devoured,1
swimming,1
bruises,1
grazing,1
contact,1
miss,1
begin,1
trickling,1
suddenly,1
fishes,1
probably,1
dropped,1
castorberry,1
kiki,1
banks,1
sown,1
abundant,1
malodorous,1
bruise,1
press,1
boil,1
roasting,1
liquid,1
smell,1
ascend,1
prevent,1
aloft,1
bed,1
rests,1
creeps,1
bite,1
venture,1
acacia,1
sap,1
courses,1
fastening,1
closeset,1
stakes,1
crossbeams,1
athwart,1
ribs,1
caulk,1
seams,1
rudder,1
hole,1
keel,1
mast,1
acaciawood,1
upstream,1
unless,1
brisk,1
towed,1
downstream,1
tamarisk,1
fastened,1
matting,1
reeds,1
pierced,1
tows,1
baris,1
burden,1
sheet,1
folk,1
deltas,1
consort,1
reigning,1
shoes,1
dominion,1
phthius,1
achaean,1
autopsy,1
henceforth,1
chronicles,1
damming,1
drying,1
midway,1
strengthening,1
dikes,1
overflow,1
flooding,1
bounds,1
secondly,1
recited,1
roll,1
eighteen,1
babylonian,1
avenge,1
pretence,1
inaugurating,1
complicity,1
murder,1
feasted,1
secret,1
shallow,1
subjugating,1
valiant,1
strove,1
cowardly,1
thracians,1
detached,1
soldiers,1
weary,1
noted,1
darkskinned,1
woollyhaired,1
counts,1
practised,1
valleys,1
thermodon,1
parthenius,1
macrones,1
evidently,1
cease,1
imitate,1
colchian,1
sardonian,1
womens,1
rock,1
smyrna,1
bow,1
equipment,1
text,1
memnon,1
captives,1
walk,1
bodies,1
avenging,1
involuntarily,1
lacked,1
brackish,1
parcel,1
assessing,1
diminished,1
originally,1
imposed,1
sunclock,1
sundial,1
babylonia,1
thirtythree,1
equalled,1
waged,1
roughened,1
audacious,1
hurl,1
term,1
punishment,1
regain,1
urine,1
concentrated,1
deliverance,1
sixtysix,1
attractive,1
wellappointed,1
tyrians,1
tyndarus,1
helens,1
abiding,1
aphrodites,1
canopic,1
branded,1
threw,1
mercy,1
injure,1
warden,1
quickest,1
defrauding,1
untouched,1
impiously,1
evasive,1
confuted,1
vile,1
gravest,1
sailors,1
warn,1
suited,1
epic,1
alexander,1
prowess,1
diomedes,1
robes,1
embroidered,1
godlike,1
noble,1
il,1
mentions,1
odyssey,1
alsothe,1
ingenious,1
thons,1
polydamna,1
fertile,1
mixed,1
says,1
telemachusi,1
hecatombs,1
alexanders,1
someone,1
smooth,1
troy,1
rape,1
disembarking,1
disposing,1
restitution,1
stolen,1
wrongs,1
sworn,1
unsworn,1
mocking,1
breached,1
crediting,1
original,1
relating,1
harmed,1
getting,1
injustice,1
adverse,1
hated,1
hunted,1
surely,1
risk,1
cohabit,1
conceded,1
events,1
restored,1
besetting,1
heir,1
acquiesced,1
retribution,1
northernmost,1
southernmost,1
succeeding,1
surpass,1
safely,1
abutting,1
shrewdly,1
ample,1
treasurehouse,1
coordinates,1
custodians,1
accuse,1
seals,1
unbroken,1
plundering,1
traps,1
crept,1
container,1
explained,1
replacing,1
intact,1
suspended,1
hung,1
stricken,1
denounce,1
reproached,1
harnessed,1
guarding,1
pulled,1
loosed,1
fastenings,1
ass,1
freely,1
luck,1
cursed,1
peaceably,1
soothed,1
laugh,1
included,1
cheerily,1
saluted,1
liquor,1
cheek,1
indignity,1
loading,1
obsessed,1
finding,1
cloak,1
darkness,1
clutching,1
flash,1
astonished,1
ingenuity,1
daring,1
immunity,1
admiring,1
grounds,1
cleverest,1
hades,1
played,1
dice,1
towel,1
bind,1
headband,1
bandaged,1
demeters,1
believes,1
tales,1
soul,1
cycle,1
completes,1
wellgoverned,1
prospered,1
closed,1
organized,1
drag,1
gangs,1
gang,1
lighter,1
elevated,1
burialplaces,1
surrounded,1
stairs,1
tiers,1
levers,1
portable,1
uncertain,1
possibilities,1
writings,1
indicating,1
radishes,1
onions,1
garlic,1
read,1
interpreter,1
workmens,1
hewing,1
duration,1
needing,1
fee,1
midmost,1
encircles,1
scale,1
variegated,1
ridge,1
fiftysix,1
hate,1
philitis,1
pastured,1
praised,1
judgments,1
satisfied,1
estate,1
compensate,1
mild,1
calamities,1
sumptuous,1
ordinary,1
therein,1
furnished,1
room,1
lamp,1
naked,1
passion,1
purple,1
robe,1
encrusted,1
orb,1
kneels,1
omit,1
disregarded,1
hastening,1
nightfall,1
letting,1
roaming,1
groves,1
likeliest,1
pleasure,1
courtesan,1
uncountable,1
hephaestopolis,1
fellowslave,1
storywriter,1
crystal,1
obeying,1
issued,1
proclamations,1
summoning,1
compensation,1
xanthes,1
scamandronymus,1
poetess,1
likes,1
presenting,1
substance,1
manufacture,1
spits,1
courtesans,1
peculiarly,1
archidice,1
theme,1
finest,1
grandest,1
felicities,1
architecture,1
circulation,1
allowing,1
borrow,1
lender,1
burialvault,1
borrower,1
repay,1
loan,1
relative,1
brick,1
stuck,1
collected,1
anysis,1
distinguished,1
wrongdoer,1
sentenced,1
severity,1
offenses,1
excavators,1
pleasing,1
mixing,1
entryway,1
shaded,1
citys,1
eighth,1
paved,1
eighths,1
leads,1
eastward,1
bordered,1
manifestation,1
commit,1
sacrilege,1
foretold,1
volition,1
instructed,1
amyrtaeus,1
vain,1
elbo,1
sethos,1
despised,1
dishonoring,1
sanacharib,1
lamented,1
champions,1
craftsmen,1
overrun,1
horde,1
mice,1
gnawed,1
quivers,1
handles,1
shields,1
unarmed,1
mouse,1
cover,1
underwent,1
produce,1
historian,1
genealogy,1
pointing,1
forefather,1
method,1
fortyfive,1
connecting,1
ancestral,1
contemporary,1
supreme,1
dynasty,1
fewest,1
chronicled,1
date,1
thinks,1
antiquity,1
sewed,1
nysa,1
trace,1
intermarried,1
deposing,1
scrupulously,1
amount,1
beggar,1
match,1
maze,1
surpasses,1
roofed,1
continuous,1
lines,1
viewed,1
caretakers,1
vaults,1
creations,1
exits,1
mazy,1
passages,1
hither,1
thither,1
unending,1
colonnades,1
precisely,1
corner,1
deepest,1
almost,1
atop,1
seated,1
furlong,1
fathom,1
arid,1
drains,1
extends,1
anywhere,1
curious,1
similar,1
sardanapallus,1
surveyed,1
commonly,1
wrongly,1
helmets,1
helmeted,1
guile,1
headgear,1
deserving,1
examined,1
strip,1
chase,1
concern,1
abused,1
avenged,1
expelled,1
voyaging,1
armored,1
foraging,1
rewards,1
volunteered,1
appears,1
helped,1
camps,1
presentday,1
communication,1
ruins,1
deserves,1
situated,1
makes,1
surface,1
cornice,1
rank,1
wondrous,1
yielding,1
explain,1
hers,1
hid,1
preserver,1
aeschylus,1
twentynine,1
abreast,1
patumus,1
extend,1
foothills,1
ravine,1
shortest,1
crooked,1
toiling,1
beforehand,1
barbarian,1
languages,1
barbarians,1
magdolus,1
syrian,1
cadytis,1
branchidae,1
victories,1
boasting,1
claiming,1
reputed,1
deliberated,1
contend,1
establishing,1
favor,1
rules,1
fortunate,1
greatgrandfather,1
overtake,1
briefly,1
defeat,1
knowingly,1
secure,1
angered,1
exhorted,1
desist,1
token,1
royalty,1
horseback,1
farted,1
spite,1
insisted,1
summons,1
preparing,1
mistake,1
reflect,1
rage,1
fury,1
nose,1
outrage,1
delay,1
cowherds,1
occupation,1
natho,1
profession,1
aphthis,1
tanis,1
sebennys,1
athribis,1
pharbaïthis,1
thmuis,1
onuphis,1
anytis,1
myecphoris,1
bubastis）,1
hereditary,1
confidently,1
lydia,1
trades,1
particularly,1
contempt,1
untaxed,1
acres,1
acre,1
provision,1
minaes,1
vastly,1
outnumbered,1
depose,1
whereupon,1
portals,1
margin,1
pond,1
enact,1
sufferings,1
peloponnesian,1
siuph,1
scorned,1
shrewd,1
arrogant,1
ate,1
conspicuous,1
frequently,1
reverence,1
vomited,1
urinated,1
cleaned,1
revered,1
scheduled,1
morning,1
hour,1
conducted,1
playful,1
admonished,1
o,1
yourself,1
indulging,1
vulgarity,1
governed,1
kingly,1
string,1
unstring,1
strung,1
serious,1
permit,1
oneself,1
bit,1
relaxation,1
idiotic,1
sober,1
pleasureseeking,1
necessities,1
contradicted,1
shrines,1
theft,1
maintenance,1
scrupulous,1
surpassing,1
quality,1
manheaded,1
sphinxes,1
enormous,1
largest,1
admire,1
transport,1
carriage,1
thirtyfive,1
twentythree,1
external,1
thirtyone,1
loathing,1
seventyfive,1
ruler,1
omitting,1
legitimate,1
punishable,1
solon,1
philhellene,1
hellenion,1
jointly,1
teos,1
clazomenae,1
dorian,1
rhodes,1
cnidus,1
halicarnassus,1
phaselis,1
aeolian,1
furnish,1
overseers,1
claims,1
barges,1
amphictyons,1
accident,1
collecting,1
astringent,1
corcyreans,1
battus,1
arcesilaus,1
critobulus,1
citizen,1
repeatedly,1
spell,1
wretchedly,1
vowed,1
remedy,1
vow,1
unharmed,1
gilt,1
breastplate,1
polycrates,1
egyptus,1
conqueror,1
marvelled,1
dissembled,1
stitched,1
shoe,1
understanding,1
sardo,1
leader,1
hostility,1
reveal,1
frighten,1
talked,1
delivered,1
afoot,1
failed,1
glad,1
tasted,1
wounded,1
thrust,1
persuade,1
serve,1
mytilenaeans,1
fortresses,1
newly,1
cyprians,1
deputies,1
panionium,1
prieneans,1
teians,1
erythraeans,1
phocaeans,1
shore,1
governments,1
try,1
allied,1
threat,1
restrain,1
bactra,1
edge,1
razor,1
runaway,1
hardships,1
toil,1
gain,1
disorderly,1
entrust,1
fairly,1
vanquished,1
rowers,1
pierce,1
arming,1
untried,1
worn,1
sinned,1
fulfill,1
minds,1
launched,1
folly,1
committing,1
braggart,1
afflicts,1
incurable,1
oppressed,1
tents,1
shade,1
embark,1
continue,1
exercises,1
recalled,1
entreating,1
refusing,1
advantageous,1
blame,1
post,1
disobeying,1
admirals,1
patronymics,1
engraved,1
worst,1
enemys,1
damaged,1
disabled,1
mykale,1
beached,1
ephesians,1
fully,1
robbers,1
mustered,1
sunk,1
pirate,1
robbing,1
carthaginians,1
tyrrhenians,1
mining,1
additional,1
absence,1
contriver,1
glorious,1
longhaired,1
ministers,1
tend,1
didyman,1
accounted,1
didyma,1
settling,1
ampe,1
pedasa,1
sybarites,1
laus,1
scidrus,1
crotoniates,1
differently,1
wrote,1
entitled,1
produced,1
personally,1
performance,1
colony,1
remain,1
tyrrhenia,1
invitation,1
epizephyrian,1
locrians,1
sicilian,1
anaxilaus,1
rhegium,1
feud,1
deserted,1
gela,1
ally,1
pythogenes,1
exchanged,1
movable,1
goods,1
himera,1
honest,1
permission,1
ended,1
planted,1
excellent,1
desertion,1
caria,1
seizing,1
bisaltes,1
abydos,1
apollophanes,1
guardships,1
crippled,1
polichne,1
threaten,1
band,1
ninetyeight,1
pestilence,1
knees,1
unsacked,1
reap,1
mysian,1
caicus,1
malene,1
accomplishment,1
supposing,1
transgression,1
loved,1
stabbed,1
forgiven,1
impaled,1
ceremony,1
wintered,1
link,1
netting,1
handsome,1
castrated,1
fairest,1
row,1
perinthus,1
forts,1
selymbria,1
byzantines,1
calchedonians,1
wait,1
mesambria,1
aforementioned,1
proconnesus,1
artace,1
flames,1
finish,1
cyzicus,1
cyzicenes,1
dascyleum,1
oebares,1
megabazus,1
phocis,1
aeacus,1
philaeus,1
ajax,1
porch,1
spears,1
tired,1
recruited,1
pactye,1
thirtysix,1
walling,1
lydian,1
astray,1
devastate,1
shoots,1
released,1
intervention,1
instituting,1
horse,1
races,1
gymnastics,1
axe,1
deserter,1
trireme,1
control,1
accessory,1
professing,1
group,1
fellowfeeling,1
hegesipyle,1
difficulties,1
provoked,1
rode,1
await,1
bay,1
benefited,1
agreements,1
abide,1
rob,1
measurement,1
assessed,1
rendered,1
peaceable,1
offices,1
gobryas,1
artozostre,1
otanes,1
democracies,1
goal,1
macedonians,1
nearer,1
acanthus,1
irresistible,1
dashed,1
wounding,1
conquering,1
homewards,1
heavier,1
inglorious,1
adventure,1
reported,1
revenues,1
surround,1
goldmines,1
forest,1
crops,1
colonized,1
aenyra,1
coenyra,1
searching,1
despatched,1
enmity,1
attacking,1
gladly,1
laying,1
accused,1
acting,1
arrest,1
culpable,1
opposed,1
impunity,1
authority,1
letter,1
mr,1
confront,1
ancestor,1
sort,1
primogeniture,1
agrees,1
aristomachus,1
cleodaeus,1
hyllus,1
argeia,1
autesion,1
tisamenus,1
thersander,1
polynices,1
twins,1
identical,1
perfectly,1
messenia,1
panites,1
haphazardly,1
manifest,1
messenian,1
preferring,1
preferred,1
firstborn,1
procles,1
feuded,1
descendants,1
report,1
correctly,1
recount,1
classified,1
leaders,1
trueborn,1
forebears,1
bond,1
kinship,1
priesthoods,1
peril,1
campaigns,1
start,1
expeditions,1
backs,1
receiving,1
fullgrown,1
apollos,1
bushel,1
quart,1
protectors,1
choenixes,1
pint,1
rightful,1
possessor,1
unwedded,1
heiress,1
roads,1
desires,1
privilege,1
votes,1
horsemen,1
proclaim,1
laconia,1
beating,1
cauldrons,1
incur,1
penalties,1
funeral,1
thousands,1
loud,1
wellspread,1
bier,1
elections,1
successor,1
releases,1
owes,1
forgives,1
arrears,1
inherit,1
cook,1
usurp,1
loudness,1
ply,1
jealousy,1
envy,1
attached,1
ugliest,1
wealthy,1
unattractive,1
felt,1
therapne,1
phoebus,1
beseeched,1
ugliness,1
stroked,1
childs,1
alcidas,1
pricked,1
recompense,1
deceitful,1
divorcing,1
lunar,1
fingers,1
boy,1
regretted,1
populace,1
lose,1
medizing,1
agis,1
demarmenus,1
marrying,1
recalling,1
remark,1
witnesses,1
aristophantus,1
exiled,1
position,1
elected,1
gymnopaidia,1
joke,1
insult,1
fortune,1
appealing,1
beseech,1
foolishly,1
asskeeper,1
childbearing,1
entreaties,1
resembling,1
lain,1
swearing,1
heros,1
courtyard,1
seers,1
ignorance,1
blurted,1
foolishness,1
fathered,1
asskeepers,1
suspected,1
zacynthus,1
zacynthians,1
grand,1
style,1
chances,1
wisdom,1
conferring,1
chariotrace,1
cyniscus,1
eurydame,1
menius,1
lampito,1
lacedaemonian,1
bribe,1
hoarding,1
sleeve,1
successfully,1
insulting,1
casambus,1
aristocrates,1
powerful,1
foes,1
treacherous,1
stirred,1
uniting,1
methods,1
binding,1
zeal,1
dropping,1
cliff,1
pheneus,1
fright,1
entirely,1
staff,1
helot,1
weapon,1
slashing,1
shins,1
shin,1
lengthways,1
hip,1
strips,1
heed,1
stymphalian,1
cleft,1
reappears,1
erasinus）,1
betraying,1
unscathed,1
withdrew,1
seaward,1
thyrea,1
nauplia,1
hesipeia,1
defeats,1
drives,1
glory,1
cheeks,1
someday,1
dread,1
thricecoiled,1
serpent,1
tamed,1
resolve,1
assaulted,1
obedience,1
guarded,1
faring,1
climbed,1
pile,1
gravely,1
whip,1
withstand,1
heras,1
signified,1
willed,1
outdistanced,1
accusers,1
wholly,1
governing,1
prophet,1
cleander,1
phigalea,1
masters,1
longlasting,1
difficulty,1
agent,1
drinker,1
invade,1
media,1
scythian,1
cup,1
cry,1
requital,1
theasides,1
leoprepes,1
refrained,1
excuses,1
righteously,1
excellences,1
befell,1
securely,1
continuing,1
demands,1
back’,1
demanding,1
duly,1
day’,1
sorrow,1
profitable,1
prevail,1
awaits,1
nameless,1
pursues,1
destroys,1
pardon,1
tempt,1
descendant,1
rooted,1
deeming,1
quinquennial,1
prison,1
suffering,1
devising,1
mischief,1
cnoethus,1
harming,1
naming,1
asking,1
lend,1
ruined,1
apiece,1
harried,1
risen,1
despite,1
merciful,1
slaughter,1
gate,1
clinging,1
argolid,1
invasion,1
sicyonians,1
confessed,1
confession,1
practiced,1
pentathlon,1
meeting,1
combat,1
sophanes,1
deceles,1
disarray,1
grappled,1
pisistratidae,1
elbow,1
maligning,1
dismissed,1
mede,1
nephew,1
aleian,1
wellfurnished,1
bidden,1
unconquered,1
naxians,1
remembering,1
waiting,1
tenos,1
landwards,1
rhenaea,1
misjudged,1
shaken,1
omen,1
hystaspes,1
preeminence,1
written,1
unshaken,1
meanings,1
doer,1
launching,1
carystos,1
refuse,1
defenders,1
tenant,1
farmers,1
chalcidian,1
horsebreeders,1
plans,1
heights,1
treason,1
advantages,1
nothon,1
designs,1
perish,1
saved,1
oropus,1
temenos,1
choereae,1
aegilea,1
territory,1
prevailing,1
euphorbus,1
alcimachus,1
philagrus,1
cineas,1
townspeople,1
pressing,1
expectation,1
suitable,1
closest,1
befallen,1
permitted,1
resigning,1
truce,1
placing,1
evagoras,1
cimons,1
escaping,1
twofold,1
importance,1
longdistance,1
runner,1
parthenian,1
encountered,1
future,1
beneath,1
propitiate,1
torchrace,1
magistrates,1
allow,1
moons,1
slept,1
recover,1
styrians,1
aegilia,1
tending,1
sneeze,1
elderly,1
expended,1
effort,1
holds,1
undergone,1
labors,1
pressed,1
comfort,1
advise,1
disobey,1
prevented,1
reconciliation,1
arbitrate,1
enrolled,1
boeotian,1
rendering,1
fixing,1
asopus,1
plataea,1
hysiae,1
including,1
eleventh,1
aphidnae,1
posterity,1
prevails,1
deciding,1
devolved,1
strife,1
spirit,1
medize,1
corrupts,1
depends,1
enumerated,1
polemarchs,1
voted,1
preside,1
numbered,1
prays,1
weakest,1
ranks,1
crazy,1
archers,1
imagined,1
median,1
dress,1
sacae,1
stesilaus,1
thrasylaus,1
cynegirus,1
ax,1
figurehead,1
hoping,1
alcmaeonidae,1
pitched,1
cynosarges,1
phalerum,1
naval,1
ninetytwo,1
couphagoras,1
opposing,1
overshadowed,1
myconos,1
chalcis,1
unprovoked,1
domain,1
ardericca,1
cissian,1
windlass,1
skin,1
tied,1
bucket,1
dipped,1
congeal,1
rhadinace,1
dark,1
evilsmelling,1
haste,1
praising,1
phaenippus,1
hipponicus,1
dared,1
sale,1
bitter,1
hatred,1
remembrance,1
reasons,1
excellently,1
horserace,1
cynosure,1
lavishness,1
spending,1
marriageable,1
splendid,1
pleasant,1
unbelievable,1
shunned,1
contrivance,1
enraged,1
hipparchus,1
liberated,1
signify,1
forbids,1
delphic,1
aided,1
alcmeons,1
person,1
employed,1
donned,1
golddust,1
packed,1
contain,1
strewed,1
dust,1
hardly,1
crammed,1
laughing,1
chariots,1
aristonymus,1
myron,1
andreas,1
wrestling,1
smindyrides,1
luxurious,1
liver,1
damasus,1
siris,1
amyris,1
wise,1
amphimnestus,1
epistrophus,1
epidamnian,1
aetolia,1
titormus,1
aetolian,1
leocedes,1
